timestamp,total_requests,total_cpu
2023-01-01 06:16:00,2924334.0,22567.278
2023-01-01 06:17:00,2918250.0,22626.806000000008
2023-01-01 06:18:00,2931072.0,22687.360000000004
2023-01-01 06:19:00,2929746.0,22746.510000000006
2023-01-01 06:20:00,3142322.0,22807.598
2023-01-01 06:21:00,2999914.0,22866.638000000003
2023-01-01 06:22:00,2987384.0,22926.758000000005
2023-01-01 06:23:00,2983754.0,22986.884000000005
2023-01-01 06:24:00,2981386.0,23046.274
2023-01-01 06:25:00,3061296.0,23106.564
2023-01-01 06:26:00,3028250.0,23166.644000000004
2023-01-01 06:27:00,3012038.0,23227.49600000001
2023-01-01 06:28:00,3016676.0,23286.553999999996
2023-01-01 06:29:00,3016046.0,23347.856000000003
2023-01-01 06:30:00,3924682.0,23407.584000000003
2023-01-01 06:31:00,3369486.0,23467.27
2023-01-01 06:32:00,3129048.0,23527.076000000005
2023-01-01 06:33:00,3119322.0,23587.774
2023-01-01 06:34:00,3146612.0,23646.494000000002
2023-01-01 06:35:00,3253210.0,23707.386000000002
2023-01-01 06:36:00,3201656.0,23767.322000000004
2023-01-01 06:37:00,3177526.0,23827.13
2023-01-01 06:38:00,3192274.0,23886.448000000004
2023-01-01 06:39:00,3211912.0,23946.873999999996
2023-01-01 06:40:00,3511134.0,24006.756
2023-01-01 06:41:00,3304978.0,24066.860000000004
2023-01-01 06:42:00,3275260.0,24127.854000000003
2023-01-01 06:43:00,3281934.0,24186.714000000007
2023-01-01 06:44:00,3288840.0,24247.104000000007
2023-01-01 06:45:00,3450884.0,24307.408000000003
2023-01-01 06:46:00,3362352.0,24367.004
2023-01-01 06:47:00,3363036.0,24426.918
2023-01-01 06:48:00,3374234.0,24487.598000000005
2023-01-01 06:49:00,3397722.0,24547.736000000004
2023-01-01 06:50:00,3726330.0,24606.670000000002
2023-01-01 06:51:00,3515758.0,24667.766
2023-01-01 06:52:00,3576194.0,24727.318000000003
2023-01-01 06:53:00,3553692.0,24787.108000000004
2023-01-01 06:54:00,3560634.0,24847.794
2023-01-01 06:55:00,3684778.0,24907.050000000007
2023-01-01 06:56:00,3622620.0,24968.03
2023-01-01 06:57:00,3633774.0,25027.846000000005
2023-01-01 06:58:00,3666220.0,25087.287999999997
2023-01-01 06:59:00,3839414.0,25147.302000000007
2023-01-01 07:00:00,6104394.0,25207.776
2023-01-01 07:01:00,4496442.0,25269.048000000003
2023-01-01 07:02:00,4088190.0,25327.130000000005
2023-01-01 07:03:00,4039140.0,25388.156
2023-01-01 07:04:00,4062978.0,25446.858000000004
2023-01-01 07:05:00,4258040.0,25508.016000000007
2023-01-01 07:06:00,4174500.0,25567.24
2023-01-01 07:07:00,4111222.0,25628.502000000004
2023-01-01 07:08:00,4151428.0,25687.428000000004
2023-01-01 07:09:00,4184054.0,25747.584000000003
2023-01-01 07:10:00,4627498.0,25808.076
2023-01-01 07:11:00,4322634.0,25867.498000000007
2023-01-01 07:12:00,4286808.0,25927.74
2023-01-01 07:13:00,4278418.0,25987.542000000005
2023-01-01 07:14:00,4301848.0,26048.037999999993
2023-01-01 07:15:00,4556028.0,26107.368
2023-01-01 07:16:00,4405584.0,26168.659999999996
2023-01-01 07:17:00,4390718.0,26227.914
2023-01-01 07:18:00,4420302.0,26288.102000000003
2023-01-01 07:19:00,4461358.0,26348.16
2023-01-01 07:20:00,4978640.0,26408.406000000006
